INFO:root:Number of parameters: 369498
INFO:root:000: Acc-tr:  26.72, Acc-val:  26.14, L-tr: 2.1172, L-val: 2.1295
INFO:root:001: Acc-tr:  31.41, Acc-val:  28.96, L-tr: 2.0467, L-val: 2.0796
INFO:root:002: Acc-tr:  33.53, Acc-val:  31.42, L-tr: 2.0214, L-val: 2.0583
INFO:root:003: Acc-tr:  32.07, Acc-val:  30.63, L-tr: 2.0685, L-val: 2.1120
INFO:root:004: Acc-tr:  37.40, Acc-val:  34.88, L-tr: 1.9500, L-val: 2.0095
INFO:root:005: Acc-tr:  40.78, Acc-val:  37.67, L-tr: 1.8982, L-val: 1.9750
INFO:root:006: Acc-tr:  40.24, Acc-val:  36.24, L-tr: 1.9040, L-val: 2.0066
INFO:root:007: Acc-tr:  43.58, Acc-val:  38.20, L-tr: 1.8347, L-val: 1.9780
INFO:root:008: Acc-tr:  45.06, Acc-val:  38.88, L-tr: 1.8045, L-val: 1.9660
INFO:root:009: Acc-tr:  44.98, Acc-val:  38.16, L-tr: 1.8017, L-val: 1.9789
INFO:root:010: Acc-tr:  45.76, Acc-val:  37.59, L-tr: 1.7830, L-val: 1.9974
INFO:root:011: Acc-tr:  46.64, Acc-val:  37.33, L-tr: 1.7530, L-val: 2.0109
INFO:root:012: Acc-tr:  48.02, Acc-val:  38.06, L-tr: 1.7049, L-val: 2.0087
INFO:root:013: Acc-tr:  45.53, Acc-val:  34.96, L-tr: 1.7599, L-val: 2.0676
INFO:root:014: Acc-tr:  46.11, Acc-val:  33.85, L-tr: 1.7416, L-val: 2.0940
INFO:root:015: Acc-tr:  52.00, Acc-val:  37.38, L-tr: 1.6217, L-val: 2.0038
INFO:root:016: Acc-tr:  48.94, Acc-val:  34.88, L-tr: 1.6801, L-val: 2.0675
INFO:root:017: Acc-tr:  49.31, Acc-val:  33.98, L-tr: 1.6549, L-val: 2.2381
INFO:root:018: Acc-tr:  45.74, Acc-val:  30.39, L-tr: 1.7596, L-val: 2.3432
INFO:root:019: Acc-tr:  49.54, Acc-val:  33.53, L-tr: 1.6526, L-val: 2.2456
INFO:root:020: Acc-tr:  53.95, Acc-val:  35.10, L-tr: 1.5159, L-val: 2.1347
INFO:root:021: Acc-tr:  55.08, Acc-val:  34.39, L-tr: 1.4718, L-val: 2.2224
INFO:root:022: Acc-tr:  50.76, Acc-val:  30.92, L-tr: 1.5611, L-val: 2.3544
INFO:root:023: Acc-tr:  54.64, Acc-val:  31.82, L-tr: 1.4666, L-val: 2.3438
INFO:root:024: Acc-tr:  53.75, Acc-val:  30.67, L-tr: 1.4967, L-val: 2.4684
INFO:root:025: Acc-tr:  52.73, Acc-val:  30.62, L-tr: 1.5109, L-val: 2.5970
INFO:root:026: Acc-tr:  56.31, Acc-val:  30.76, L-tr: 1.3865, L-val: 2.4049
INFO:root:027: Acc-tr:  55.91, Acc-val:  29.48, L-tr: 1.3758, L-val: 2.4978
INFO:root:028: Acc-tr:  49.73, Acc-val:  28.33, L-tr: 1.5506, L-val: 2.4638
INFO:root:029: Acc-tr:  61.43, Acc-val:  31.68, L-tr: 1.2272, L-val: 2.5633
INFO:root:030: Acc-tr:  59.51, Acc-val:  29.29, L-tr: 1.2865, L-val: 2.4054
INFO:root:031: Acc-tr:  58.45, Acc-val:  30.32, L-tr: 1.3393, L-val: 2.7951
